Date,QQQ,SOXX,XBI,XOP,IYH
2018-10-25,171.05999755859375,158.88999938964844,80.44000244140625,145.32000732421875,187.57000732421875
2018-10-26,166.66000366210938,156.1300048828125,80.41999816894531,143.67999267578125,185.60000610351562
2018-10-29,163.22999572753906,154.5,77.91999816894531,138.44000244140625,185.6199951171875
2018-10-30,165.9199981689453,160.9199981689453,78.36000061035156,141.39999389648438,187.8699951171875
2018-10-31,169.82000732421875,162.9600067138672,79.11000061035156,144.27999877929688,188.3699951171875
2018-11-01,172.05999755859375,170.61000061035156,83.73999786376953,147.1199951171875,191.0
2018-11-02,169.3800048828125,168.0399932861328,83.95999908447266,144.72000122070312,190.0800018310547
2018-11-05,168.9600067138672,166.50999450683594,83.51000213623047,148.8000030517578,191.5800018310547
2018-11-06,170.24000549316406,168.4499969482422,83.23999786376953,147.47999572753906,192.6300048828125
2018-11-07,175.5800018310547,170.36000061035156,85.33999633789062,151.27999877929688,198.00999450683594
2018-11-08,174.4600067138672,169.89999389648438,84.20999908447266,145.63999938964844,198.02000427246094
