Date,SHY,IEF,TLT
2012-05-14,84.44999694824219,106.91000366210938,121.16999816894531
2012-05-15,84.44000244140625,106.94000244140625,121.66000366210938
2012-05-16,84.43000030517578,107.0199966430664,122.01000213623047
2012-05-17,84.38999938964844,107.41999816894531,124.16999816894531
2012-05-18,84.4000015258789,107.3499984741211,124.19999694824219
2012-05-21,84.41000366210938,107.06999969482422,123.94000244140625
2012-05-22,84.37999725341797,106.83999633789062,122.55999755859375
2012-05-23,84.41999816894531,107.12000274658203,123.41000366210938
2012-05-24,84.38999938964844,106.88999938964844,122.94000244140625
2012-05-25,84.43000030517578,107.19999694824219,123.4000015258789
2012-05-29,84.41000366210938,107.11000061035156,123.0199966430664
2012-05-30,84.44999694824219,108.12999725341797,126.13999938964844
2012-05-31,84.4800033569336,108.55000305175781,127.5999984741211
2012-06-01,84.45999908447266,109.30999755859375,130.36000061035156
2012-06-04,84.44999694824219,108.68000030517578,129.3300018310547
2012-06-05,84.47000122070312,108.31999969482422,127.5999984741211
2012-06-06,84.44000244140625,107.61000061035156,125.05000305175781
2012-06-07,84.43000030517578,107.87000274658203,125.23999786376953
2012-06-08,84.43000030517578,107.94999694824219,125.20999908447266
2012-06-11,84.43000030517578,108.23999786376953,125.77999877929688
2012-06-12,84.38999938964844,107.66000366210938,124.62999725341797
2012-06-13,84.37999725341797,108.2300033569336,125.86000061035156
2012-06-14,84.38999938964844,107.94000244140625,125.69999694824219
2012-06-15,84.41999816894531,108.44000244140625,126.4000015258789
2012-06-18,84.4000015258789,108.41000366210938,127.08000183105469
2012-06-19,84.38999938964844,108.04000091552734,125.41999816894531
2012-06-20,84.36000061035156,107.81999969482422,126.04000091552734
2012-06-21,84.37000274658203,108.05000305175781,126.70999908447266
2012-06-22,84.37999725341797,107.58000183105469,125.0199966430664
2012-06-25,84.37999725341797,108.16999816894531,126.83999633789062
2012-06-26,84.36000061035156,107.93000030517578,126.33999633789062
2012-06-27,84.36000061035156,108.08000183105469,126.54000091552734
2012-06-28,84.37000274658203,108.43000030517578,126.8499984741211
2012-06-29,84.37000274658203,107.93000030517578,125.19999694824219
2012-07-02,84.37000274658203,108.2699966430664,126.22000122070312
2012-07-03,84.3499984741211,108.0,125.25
2012-07-05,84.37999725341797,108.29000091552734,125.88999938964844
2012-07-06,84.41000366210938,108.66999816894531,127.05999755859375
2012-07-09,84.41000366210938,108.97000122070312,128.17999267578125
2012-07-10,84.41000366210938,109.0199966430664,128.44000244140625
2012-07-11,84.41999816894531,108.91999816894531,128.60000610351562
2012-07-12,84.44000244140625,109.16999816894531,129.50999450683594
2012-07-13,84.45999908447266,109.08000183105469,129.1699981689453
2012-07-16,84.48999786376953,109.31999969482422,129.77000427246094
2012-07-17,84.4800033569336,109.04000091552734,128.75
2012-07-18,84.5,109.1500015258789,128.82000732421875
2012-07-19,84.5199966430664,108.98999786376953,128.49000549316406
2012-07-20,84.52999877929688,109.41999816894531,130.05999755859375
2012-07-23,84.54000091552734,109.5999984741211,130.7899932861328
2012-07-24,84.5199966430664,109.80999755859375,131.82000732421875
2012-07-25,84.52999877929688,109.87000274658203,132.16000366210938
2012-07-26,84.52999877929688,109.52999877929688,130.9499969482422
2012-07-27,84.47000122070312,108.73999786376953,128.47999572753906
2012-07-30,84.51000213623047,109.08999633789062,129.44000244140625
2012-07-31,84.52999877929688,109.27999877929688,129.6999969482422
2012-08-01,84.48999786376953,108.72000122070312,128.77999877929688
2012-08-02,84.5,108.9800033569336,129.50999450683594
2012-08-03,84.47000122070312,108.41000366210938,127.41999816894531
2012-08-06,84.4800033569336,108.4800033569336,127.47000122070312
2012-08-07,84.44000244140625,107.91000366210938,125.83000183105469
2012-08-08,84.41000366210938,107.76000213623047,125.16000366210938
2012-08-09,84.41000366210938,107.68000030517578,125.06999969482422
2012-08-10,84.43000030517578,107.98999786376953,125.69999694824219
2012-08-13,84.44000244140625,107.91999816894531,125.48999786376953
2012-08-14,84.41999816894531,107.38999938964844,123.79000091552734
2012-08-15,84.38999938964844,106.8499984741211,122.05000305175781
2012-08-16,84.37999725341797,106.58999633789062,121.01000213623047
2012-08-17,84.38999938964844,106.72000122070312,121.5999984741211
2012-08-20,84.38999938964844,106.77999877929688,121.8499984741211
2012-08-21,84.38999938964844,106.87000274658203,122.38999938964844
2012-08-22,84.44000244140625,107.69999694824219,124.41000366210938
2012-08-23,84.44999694824219,107.88999938964844,124.93000030517578
2012-08-24,84.44999694824219,107.83999633789062,124.80999755859375
2012-08-27,84.44000244140625,108.12000274658203,125.54000091552734
2012-08-28,84.44999694824219,108.16000366210938,125.83999633789062
2012-08-29,84.44999694824219,108.08999633789062,125.29000091552734
2012-08-30,84.45999908447266,108.29000091552734,125.94000244140625
2012-08-31,84.51000213623047,108.98999786376953,127.72000122070312
2012-09-04,84.4800033569336,108.58999633789062,127.31999969482422
2012-09-05,84.4800033569336,108.55000305175781,126.72000122070312
2012-09-06,84.44000244140625,107.80999755859375,124.61000061035156
2012-09-07,84.45999908447266,107.94999694824219,124.02999877929688
2012-09-10,84.44000244140625,108.0,124.33000183105469
2012-09-11,84.45999908447266,107.80000305175781,123.55000305175781
2012-09-12,84.44999694824219,107.2699966430664,122.01000213623047
2012-09-13,84.4800033569336,107.58000183105469,121.52999877929688
2012-09-14,84.44000244140625,106.56999969482422,118.30000305175781
2012-09-17,84.44000244140625,106.79000091552734,119.72000122070312
2012-09-18,84.44999694824219,107.05999755859375,120.31999969482422
2012-09-19,84.44999694824219,107.30999755859375,121.11000061035156
2012-09-20,84.43000030517578,107.37000274658203,121.41000366210938
2012-09-21,84.44000244140625,107.5999984741211,121.55000305175781
2012-09-24,84.44999694824219,107.83999633789062,122.5
2012-09-25,84.43000030517578,108.23999786376953,123.70999908447266
2012-09-26,84.44999694824219,108.69000244140625,125.04000091552734
2012-09-27,84.45999908447266,108.45999908447266,124.1500015258789
2012-09-28,84.5,108.45999908447266,124.22000122070312
2012-10-01,84.4800033569336,108.5199966430664,124.41999816894531
2012-10-02,84.45999908447266,108.44999694824219,124.25
2012-10-03,84.45999908447266,108.55999755859375,124.29000091552734
2012-10-04,84.45999908447266,108.12999725341797,122.73999786376953
2012-10-05,84.41999816894531,107.63999938964844,121.1500015258789
2012-10-08,84.43000030517578,107.98999786376953,122.16999816894531
2012-10-09,84.43000030517578,107.7699966430664,121.94999694824219
2012-10-10,84.41999816894531,108.02999877929688,122.80999755859375
2012-10-11,84.41000366210938,108.12999725341797,123.66000366210938
2012-10-12,84.44000244140625,108.13999938964844,123.97000122070312
2012-10-15,84.41999816894531,108.16999816894531,123.69000244140625
2012-10-16,84.41999816894531,107.66000366210938,121.9800033569336
2012-10-17,84.37000274658203,106.9800033569336,120.8499984741211
2012-10-18,84.37999725341797,106.79000091552734,120.11000061035156
2012-10-19,84.37999725341797,107.23999786376953,121.73999786376953
2012-10-22,84.3499984741211,106.87999725341797,120.95999908447266
2012-10-23,84.38999938964844,107.38999938964844,122.69000244140625
2012-10-24,84.37999725341797,107.16000366210938,121.4800033569336
2012-10-25,84.3499984741211,106.7699966430664,120.86000061035156
2012-10-26,84.37000274658203,107.44999694824219,122.63999938964844
2012-10-31,84.41999816894531,107.88999938964844,123.36000061035156
2012-11-01,84.4000015258789,107.52999877929688,122.3499984741211
2012-11-02,84.38999938964844,107.62000274658203,122.26000213623047
2012-11-05,84.38999938964844,107.87999725341797,122.94999694824219
2012-11-06,84.36000061035156,107.38999938964844,121.79000091552734
2012-11-07,84.43000030517578,108.29000091552734,124.0
2012-11-08,84.43000030517578,108.7699966430664,125.83999633789062
2012-11-09,84.43000030517578,108.77999877929688,125.9800033569336
2012-11-12,84.43000030517578,108.8499984741211,126.19000244140625
2012-11-13,84.44000244140625,108.9800033569336,126.61000061035156
2012-11-14,84.45999908447266,109.01000213623047,126.7300033569336
2012-11-15,84.45999908447266,108.95999908447266,126.4800033569336
2012-11-16,84.45999908447266,109.02999877929688,126.37000274658203
2012-11-19,84.44999694824219,108.80999755859375,125.66000366210938
2012-11-20,84.43000030517578,108.36000061035156,124.4000015258789
2012-11-21,84.41999816894531,108.19999694824219,124.33000183105469
2012-11-23,84.41999816894531,108.13999938964844,124.20999908447266
2012-11-26,84.41000366210938,108.31999969482422,124.80000305175781
2012-11-27,84.41999816894531,108.56999969482422,125.29000091552734
2012-11-28,84.43000030517578,108.70999908447266,125.11000061035156
2012-11-29,84.43000030517578,108.81999969482422,125.12999725341797
2012-11-30,84.44000244140625,108.80000305175781,124.79000091552734
2012-12-03,84.43000030517578,108.62000274658203,124.66000366210938
2012-12-04,84.43000030517578,108.80999755859375,125.37999725341797
2012-12-05,84.44999694824219,108.9000015258789,125.31999969482422
2012-12-06,84.44999694824219,108.95999908447266,125.58999633789062
2012-12-07,84.44999694824219,108.6500015258789,124.43000030517578
2012-12-10,84.44999694824219,108.75,124.9800033569336
2012-12-11,84.44999694824219,108.54000091552734,124.02999877929688
2012-12-12,84.44000244140625,108.08000183105469,122.58999633789062
2012-12-13,84.44000244140625,107.87000274658203,122.68000030517578
2012-12-14,84.45999908447266,108.11000061035156,123.5999984741211
2012-12-17,84.44000244140625,107.54000091552734,121.75
2012-12-18,84.38999938964844,107.12000274658203,120.51000213623047
2012-12-19,84.41000366210938,107.2699966430664,120.91000366210938
2012-12-20,84.4000015258789,107.33999633789062,120.93000030517578
2012-12-21,84.41000366210938,107.62999725341797,122.25
2012-12-24,84.41000366210938,107.5199966430664,122.02999877929688
2012-12-26,84.38999938964844,107.58999633789062,122.19999694824219
2012-12-27,84.41999816894531,107.80999755859375,122.61000061035156
2012-12-28,84.41999816894531,108.05999755859375,123.30999755859375
2012-12-31,84.41999816894531,107.48999786376953,121.18000030517578
2013-01-02,84.4000015258789,107.0,119.55999755859375
2013-01-03,84.4000015258789,106.44999694824219,117.94000244140625
2013-01-04,84.41000366210938,106.5,118.4000015258789
2013-01-07,84.41000366210938,106.55999755859375,118.44999694824219
2013-01-08,84.41999816894531,106.81999969482422,119.2300033569336
2013-01-09,84.44999694824219,106.87999725341797,119.12000274658203
2013-01-10,84.44000244140625,106.56999969482422,118.79000091552734
2013-01-11,84.43000030517578,106.91000366210938,119.8499984741211
2013-01-14,84.43000030517578,106.87000274658203,119.5199966430664
2013-01-15,84.44000244140625,107.12999725341797,120.06999969482422
2013-01-16,84.44000244140625,107.2699966430664,120.31999969482422
2013-01-17,84.43000030517578,106.77999877929688,119.12000274658203
2013-01-18,84.43000030517578,107.08000183105469,120.04000091552734
2013-01-22,84.44999694824219,107.16999816894531,120.2699966430664
2013-01-23,84.44999694824219,107.22000122070312,120.08999633789062
2013-01-24,84.44999694824219,107.04000091552734,119.66999816894531
2013-01-25,84.41000366210938,106.33000183105469,118.02999877929688
2013-01-28,84.37999725341797,106.11000061035156,117.5999984741211
2013-01-29,84.38999938964844,105.94999694824219,116.94999694824219
2013-01-30,84.41999816894531,106.01000213623047,116.75
2013-01-31,84.43000030517578,106.0999984741211,117.31999969482422
2013-02-01,84.4000015258789,105.5999984741211,115.54000091552734
2013-02-04,84.41999816894531,106.20999908447266,117.0199966430664
2013-02-05,84.41999816894531,105.83000183105469,115.9800033569336
2013-02-06,84.44000244140625,106.1500015258789,116.93000030517578
2013-02-07,84.44000244140625,106.19999694824219,116.66999816894531
2013-02-08,84.44999694824219,106.27999877929688,117.12000274658203
2013-02-11,84.41999816894531,106.16999816894531,117.02999877929688
2013-02-12,84.4000015258789,106.05999755859375,116.73999786376953
2013-02-13,84.38999938964844,105.69000244140625,115.79000091552734
2013-02-14,84.4000015258789,106.13999938964844,116.83999633789062
2013-02-15,84.41000366210938,106.04000091552734,116.5
2013-02-19,84.4000015258789,105.87000274658203,115.91999816894531
2013-02-20,84.4000015258789,106.0999984741211,116.2699966430664
2013-02-21,84.43000030517578,106.30999755859375,116.94999694824219
2013-02-22,84.43000030517578,106.44000244140625,117.02999877929688
2013-02-25,84.44999694824219,107.26000213623047,119.33000183105469
2013-02-26,84.47000122070312,107.05999755859375,118.63999938964844
2013-02-27,84.47000122070312,107.01000213623047,118.29000091552734
2013-02-28,84.45999908447266,107.16000366210938,118.51000213623047
2013-03-01,84.45999908447266,107.30000305175781,118.9000015258789
2013-03-04,84.44999694824219,107.05000305175781,118.2699966430664
2013-03-05,84.44000244140625,106.94000244140625,117.93000030517578
2013-03-06,84.43000030517578,106.5999984741211,116.86000061035156
2013-03-07,84.41000366210938,106.19000244140625,115.95999908447266
2013-03-08,84.41999816894531,105.6500015258789,114.75
2013-03-11,84.41000366210938,105.69999694824219,114.86000061035156
2013-03-12,84.43000030517578,105.98999786376953,115.69000244140625
2013-03-13,84.41000366210938,105.9000015258789,115.56999969482422
2013-03-14,84.41000366210938,105.93000030517578,115.22000122070312
2013-03-15,84.44000244140625,106.30000305175781,115.76000213623047
2013-03-18,84.45999908447266,106.6500015258789,116.63999938964844
2013-03-19,84.44999694824219,106.9800033569336,117.43000030517578
2013-03-20,84.44000244140625,106.56999969482422,116.12000274658203
2013-03-21,84.44999694824219,106.8499984741211,117.23999786376953
2013-03-22,84.43000030517578,106.88999938964844,117.33000183105469
2013-03-25,84.43000030517578,106.97000122070312,117.22000122070312
2013-03-26,84.44000244140625,107.08000183105469,117.36000061035156
2013-03-27,84.45999908447266,107.54000091552734,118.36000061035156
2013-03-28,84.47000122070312,107.33999633789062,117.76000213623047
2013-04-01,84.45999908447266,107.4800033569336,118.38999938964844
2013-04-02,84.45999908447266,107.2699966430664,117.91000366210938
2013-04-03,84.44999694824219,107.72000122070312,118.97000122070312
2013-04-04,84.4800033569336,108.1500015258789,120.38999938964844
2013-04-05,84.4800033569336,108.48999786376953,122.81999969482422
2013-04-08,84.45999908447266,108.13999938964844,121.87999725341797
2013-04-09,84.45999908447266,108.18000030517578,121.58000183105469
2013-04-10,84.45999908447266,107.7300033569336,119.91000366210938
2013-04-11,84.45999908447266,107.8499984741211,120.13999938964844
2013-04-12,84.47000122070312,108.44999694824219,121.93000030517578
2013-04-15,84.4800033569336,108.69000244140625,122.98999786376953
2013-04-16,84.4800033569336,108.37999725341797,121.9800033569336
2013-04-17,84.4800033569336,108.58000183105469,122.79000091552734
2013-04-18,84.4800033569336,108.63999938964844,123.08999633789062
2013-04-19,84.4800033569336,108.58000183105469,122.83000183105469
2013-04-22,84.48999786376953,108.63999938964844,122.91999816894531
2013-04-23,84.4800033569336,108.56999969482422,122.48999786376953
2013-04-24,84.48999786376953,108.62000274658203,122.80000305175781
2013-04-25,84.4800033569336,108.5,122.2699966430664
2013-04-26,84.5,108.88999938964844,123.38999938964844
2013-04-29,84.5199966430664,108.8499984741211,122.94000244140625
2013-04-30,84.51000213623047,108.83000183105469,123.01000213623047
2013-05-01,84.51000213623047,109.05000305175781,124.01000213623047
2013-05-02,84.5,109.05000305175781,123.8499984741211
2013-05-03,84.47000122070312,108.12000274658203,120.93000030517578
2013-05-06,84.47000122070312,107.9800033569336,120.62999725341797
2013-05-07,84.47000122070312,107.83000183105469,120.16000366210938
2013-05-08,84.4800033569336,107.95999908447266,120.3499984741211
2013-05-09,84.47000122070312,107.94000244140625,120.04000091552734
2013-05-10,84.45999908447266,107.33000183105469,118.75
2013-05-13,84.44000244140625,107.13999938964844,117.83999633789062
2013-05-14,84.44000244140625,106.70999908447266,116.55999755859375
2013-05-15,84.44999694824219,106.98999786376953,117.33999633789062
2013-05-16,84.47000122070312,107.5,118.55999755859375
2013-05-17,84.44999694824219,106.91999816894531,117.05999755859375
2013-05-20,84.45999908447266,106.83999633789062,116.91999816894531
2013-05-21,84.45999908447266,107.12000274658203,117.83999633789062
2013-05-22,84.43000030517578,106.2699966430664,116.08999633789062
2013-05-23,84.44999694824219,106.37999725341797,116.63999938964844
2013-05-24,84.43000030517578,106.41999816894531,116.80000305175781
2013-05-28,84.37000274658203,105.16999816894531,113.83999633789062
2013-05-29,84.37000274658203,105.5999984741211,115.12000274658203
2013-05-30,84.38999938964844,105.61000061035156,114.83999633789062
2013-05-31,84.37999725341797,105.31999969482422,114.44999694824219
2013-06-03,84.38999938964844,105.33000183105469,114.77999877929688
2013-06-04,84.38999938964844,105.05999755859375,113.72000122070312
2013-06-05,84.4000015258789,105.56999969482422,115.29000091552734
2013-06-06,84.38999938964844,105.69999694824219,115.22000122070312
2013-06-07,84.37999725341797,104.87999725341797,113.16000366210938
2013-06-10,84.3499984741211,104.62000274658203,112.62000274658203
2013-06-11,84.33999633789062,104.87999725341797,113.95999908447266
2013-06-12,84.33000183105469,104.41000366210938,112.33000183105469
2013-06-13,84.37000274658203,105.19999694824219,114.08999633789062
2013-06-14,84.43000030517578,105.33999633789062,113.81999969482422
2013-06-17,84.43000030517578,105.08999633789062,113.22000122070312
2013-06-18,84.43000030517578,105.02999877929688,113.27999877929688
2013-06-19,84.33000183105469,103.58999633789062,112.11000061035156
2013-06-20,84.31999969482422,103.12000274658203,110.2699966430664
2013-06-21,84.25,102.02999877929688,108.4000015258789
2013-06-24,84.20999908447266,101.77999877929688,108.8499984741211
2013-06-25,84.19999694824219,101.66000366210938,107.87999725341797
2013-06-26,84.23999786376953,102.06999969482422,108.58000183105469
2013-06-27,84.29000091552734,102.62000274658203,109.69000244140625
2013-06-28,84.27999877929688,102.5,110.44000244140625
2013-07-01,84.30000305175781,102.4000015258789,110.41000366210938
2013-07-02,84.30999755859375,102.44000244140625,110.33999633789062
2013-07-03,84.30000305175781,102.23999786376953,110.01000213623047
2013-07-05,84.20999908447266,100.5199966430664,106.26000213623047
2013-07-08,84.2699966430664,101.11000061035156,107.29000091552734
2013-07-09,84.26000213623047,101.27999877929688,107.4000015258789
2013-07-10,84.26000213623047,100.91999816894531,106.55999755859375
2013-07-11,84.33000183105469,101.93000030517578,107.80999755859375
2013-07-12,84.27999877929688,101.8499984741211,107.72000122070312
2013-07-15,84.31999969482422,102.16999816894531,108.29000091552734
2013-07-16,84.33000183105469,102.22000122070312,108.66000366210938
2013-07-17,84.36000061035156,102.66999816894531,108.86000061035156
2013-07-18,84.3499984741211,102.19000244140625,107.5
2013-07-19,84.38999938964844,102.75,109.19999694824219
2013-07-22,84.38999938964844,102.73999786376953,109.36000061035156
2013-07-23,84.37999725341797,102.62000274658203,108.9000015258789
2013-07-24,84.33999633789062,101.93000030517578,107.5199966430664
2013-07-25,84.38999938964844,102.08000183105469,107.4800033569336
2013-07-26,84.4000015258789,102.16999816894531,108.13999938964844
2013-07-29,84.38999938964844,101.95999908447266,107.3499984741211
2013-07-30,84.4000015258789,101.93000030517578,107.30999755859375
2013-07-31,84.4000015258789,102.0,107.69999694824219
2013-08-01,84.3499984741211,100.95999908447266,105.36000061035156
2013-08-02,84.41000366210938,101.81999969482422,106.5199966430664
2013-08-05,84.4000015258789,101.5,105.69999694824219
2013-08-06,84.38999938964844,101.52999877929688,106.01000213623047
2013-08-07,84.41000366210938,101.9000015258789,106.80000305175781
2013-08-08,84.41000366210938,102.05000305175781,107.08999633789062
2013-08-09,84.38999938964844,102.12000274658203,107.26000213623047
2013-08-12,84.38999938964844,101.91999816894531,106.52999877929688
2013-08-13,84.3499984741211,101.0,104.98999786376953
2013-08-14,84.3499984741211,101.08999633789062,105.1500015258789
2013-08-15,84.31999969482422,100.52999877929688,103.7300033569336
2013-08-16,84.33000183105469,100.13999938964844,103.37000274658203
2013-08-19,84.30999755859375,99.70999908447266,102.47000122070312
2013-08-20,84.33000183105469,100.25,103.26000213623047
2013-08-21,84.27999877929688,99.62000274658203,102.12999725341797
2013-08-22,84.25,99.58000183105469,103.16999816894531
2013-08-23,84.25,100.13999938964844,104.29000091552734
2013-08-26,84.27999877929688,100.33999633789062,104.80999755859375
2013-08-27,84.31999969482422,100.91000366210938,106.12999725341797
2013-08-28,84.2699966430664,100.5,105.2699966430664
2013-08-29,84.29000091552734,100.5999984741211,106.11000061035156
2013-08-30,84.30000305175781,100.41000366210938,105.98999786376953
2013-09-03,84.25,99.69000244140625,104.22000122070312
2013-09-04,84.16999816894531,99.36000061035156,103.98999786376953
2013-09-05,84.08999633789062,98.5999984741211,102.54000091552734
2013-09-06,84.16999816894531,99.19999694824219,103.05000305175781
2013-09-09,84.19000244140625,99.4000015258789,103.0999984741211
2013-09-10,84.16000366210938,98.94000244140625,102.37999725341797
2013-09-11,84.19999694824219,99.44000244140625,103.29000091552734
2013-09-12,84.19999694824219,99.44999694824219,103.1500015258789
2013-09-13,84.19999694824219,99.58000183105469,103.55000305175781
2013-09-16,84.26000213623047,99.80000305175781,102.86000061035156
2013-09-17,84.29000091552734,100.0,103.70999908447266
2013-09-18,84.4000015258789,101.23999786376953,104.98999786376953
2013-09-19,84.37000274658203,100.88999938964844,104.37000274658203
2013-09-20,84.37999725341797,100.98999786376953,104.91999816894531
2013-09-23,84.4000015258789,101.37000274658203,105.69000244140625
2013-09-24,84.41000366210938,101.73999786376953,106.83000183105469
2013-09-25,84.44000244140625,102.0199966430664,107.05000305175781
2013-09-26,84.4000015258789,101.80000305175781,106.30000305175781
2013-09-27,84.44999694824219,101.94000244140625,106.55999755859375
2013-09-30,84.47000122070312,102.11000061035156,106.4000015258789
2013-10-01,84.43000030517578,101.7300033569336,105.80000305175781
2013-10-02,84.44000244140625,101.9000015258789,105.95999908447266
2013-10-03,84.44000244140625,102.04000091552734,105.79000091552734
2013-10-04,84.41000366210938,101.76000213623047,105.70999908447266
2013-10-07,84.41000366210938,101.8499984741211,106.13999938964844
2013-10-08,84.33999633789062,101.80000305175781,106.16999816894531
2013-10-09,84.37000274658203,101.62000274658203,105.31999969482422
2013-10-10,84.37000274658203,101.4000015258789,105.48999786376953
2013-10-11,84.37000274658203,101.55000305175781,105.45999908447266
2013-10-14,84.33999633789062,101.20999908447266,104.61000061035156
2013-10-15,84.37000274658203,101.2300033569336,104.54000091552734
2013-10-16,84.4000015258789,101.72000122070312,105.8499984741211
2013-10-17,84.43000030517578,102.30000305175781,106.80999755859375
2013-10-18,84.43000030517578,102.30999755859375,107.04000091552734
2013-10-21,84.43000030517578,102.23999786376953,106.69999694824219
2013-10-22,84.5,102.94999694824219,107.88999938964844
2013-10-23,84.47000122070312,103.12999725341797,108.30999755859375
2013-10-24,84.45999908447266,102.91999816894531,107.88999938964844
2013-10-25,84.4800033569336,103.0999984741211,108.29000091552734
2013-10-28,84.5,103.0,107.91999816894531
2013-10-29,84.5,103.13999938964844,108.05999755859375
2013-10-30,84.5,102.87000274658203,107.41000366210938
2013-10-31,84.51000213623047,102.75,107.63999938964844
2013-11-01,84.45999908447266,102.0199966430664,106.19000244140625
2013-11-04,84.4800033569336,102.22000122070312,106.29000091552734
2013-11-05,84.4800033569336,101.76000213623047,105.0199966430664
2013-11-06,84.5,102.06999969482422,105.06999969482422
2013-11-07,84.5199966430664,102.33999633789062,105.95999908447266
2013-11-08,84.45999908447266,101.19000244140625,103.41000366210938
2013-11-11,84.4800033569336,101.13999938964844,103.0199966430664
2013-11-12,84.45999908447266,101.05000305175781,103.5
2013-11-13,84.45999908447266,101.47000122070312,103.87999725341797
2013-11-14,84.51000213623047,101.95999908447266,104.5199966430664
2013-11-15,84.51000213623047,101.87999725341797,104.7300033569336
2013-11-18,84.55000305175781,102.23999786376953,105.36000061035156
2013-11-19,84.5199966430664,101.86000061035156,104.55999755859375
2013-11-20,84.52999877929688,101.30000305175781,102.77999877929688
2013-11-21,84.56999969482422,101.38999938964844,102.94999694824219
2013-11-22,84.55000305175781,101.68000030517578,103.91000366210938
2013-11-25,84.55000305175781,101.76000213623047,104.20999908447266
2013-11-26,84.55999755859375,101.9800033569336,104.5999984741211
2013-11-27,84.55999755859375,101.75,104.41999816894531
2013-11-29,84.56999969482422,101.69000244140625,104.44999694824219
2013-12-02,84.5,101.08999633789062,103.33000183105469
2013-12-03,84.5199966430664,101.2699966430664,103.70999908447266
2013-12-04,84.5,100.80999755859375,102.72000122070312
2013-12-05,84.51000213623047,100.55999755859375,102.43000030517578
2013-12-06,84.4800033569336,100.6500015258789,102.91999816894531
2013-12-09,84.4800033569336,100.7699966430664,103.16000366210938
2013-12-10,84.51000213623047,101.19000244140625,103.9000015258789
2013-12-11,84.4800033569336,100.80000305175781,103.0999984741211
2013-12-12,84.44999694824219,100.51000213623047,102.70999908447266
2013-12-13,84.47000122070312,100.66000366210938,103.20999908447266
2013-12-16,84.47000122070312,100.61000061035156,102.83000183105469
2013-12-17,84.48999786376953,100.93000030517578,103.29000091552734
2013-12-18,84.48999786376953,100.55000305175781,102.7699966430664
2013-12-19,84.44000244140625,100.12999725341797,102.66999816894531
2013-12-20,84.41000366210938,100.44000244140625,104.25
2013-12-23,84.4000015258789,100.12000274658203,103.66000366210938
2013-12-24,84.37000274658203,99.7300033569336,102.83000183105469
2013-12-26,84.33999633789062,99.4800033569336,102.0999984741211
2013-12-27,84.37999725341797,99.41999816894531,101.80999755859375
2013-12-30,84.4000015258789,99.69000244140625,102.51000213623047
2013-12-31,84.37999725341797,99.23999786376953,101.86000061035156
2014-01-02,84.41999816894531,99.62999725341797,102.16999816894531
2014-01-03,84.38999938964844,99.56999969482422,102.16999816894531
2014-01-06,84.4000015258789,99.8499984741211,102.5999984741211
2014-01-07,84.4000015258789,100.01000213623047,102.86000061035156
2014-01-08,84.31999969482422,99.5199966430664,102.58000183105469
2014-01-09,84.33999633789062,99.77999877929688,103.18000030517578
2014-01-10,84.41999816894531,100.62000274658203,104.41000366210938
2014-01-13,84.44000244140625,100.91000366210938,104.93000030517578
2014-01-14,84.41999816894531,100.52999877929688,104.44999694824219
2014-01-15,84.38999938964844,100.44000244140625,104.33999633789062
2014-01-16,84.41000366210938,100.72000122070312,105.04000091552734
2014-01-17,84.41000366210938,100.95999908447266,105.4800033569336
2014-01-21,84.4000015258789,100.8499984741211,105.55999755859375
2014-01-22,84.36000061035156,100.56999969482422,105.30000305175781
2014-01-23,84.44000244140625,101.25,106.79000091552734
2014-01-24,84.47000122070312,101.66000366210938,107.4800033569336
2014-01-27,84.45999908447266,101.3499984741211,106.7300033569336
2014-01-28,84.45999908447266,101.5,106.98999786376953
2014-01-29,84.5199966430664,101.9800033569336,107.87000274658203
2014-01-30,84.51000213623047,101.87999725341797,107.55999755859375
2014-01-31,84.55000305175781,102.27999877929688,108.27999877929688
2014-02-03,84.55000305175781,102.66000366210938,109.31999969482422
2014-02-04,84.55999755859375,102.3499984741211,108.16000366210938
2014-02-05,84.5199966430664,101.9800033569336,107.16000366210938
2014-02-06,84.52999877929688,101.79000091552734,106.69999694824219
2014-02-07,84.55000305175781,102.05999755859375,106.79000091552734
2014-02-10,84.52999877929688,102.11000061035156,107.08999633789062
2014-02-11,84.51000213623047,101.66000366210938,106.47000122070312
2014-02-12,84.47000122070312,101.41999816894531,105.91999816894531
2014-02-13,84.5199966430664,101.9000015258789,106.5199966430664
2014-02-14,84.5199966430664,101.83000183105469,106.58000183105469
2014-02-18,84.55000305175781,102.08000183105469,106.81999969482422
2014-02-19,84.5199966430664,101.87999725341797,106.37000274658203
2014-02-20,84.52999877929688,101.7699966430664,106.11000061035156
2014-02-21,84.54000091552734,101.9000015258789,106.66999816894531
2014-02-24,84.54000091552734,101.80000305175781,106.4000015258789
2014-02-25,84.52999877929688,102.1500015258789,107.3499984741211
2014-02-26,84.56999969482422,102.44999694824219,107.91999816894531
2014-02-27,84.55999755859375,102.56999969482422,108.51000213623047
2014-02-28,84.55999755859375,102.47000122070312,108.56999969482422
2014-03-03,84.58999633789062,102.80999755859375,109.02999877929688
2014-03-04,84.5199966430664,102.0199966430664,107.38999938964844
2014-03-05,84.55000305175781,102.12999725341797,107.62000274658203
2014-03-06,84.5,101.69000244140625,106.55999755859375
2014-03-07,84.44000244140625,101.25,105.88999938964844
2014-03-10,84.44999694824219,101.36000061035156,106.04000091552734
